wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
y2018,TAMCIUD,urban_rural,Sociodemographic,,Size of city or town [Classified by interviewer/sampling frame],"1=Up to 5,000; 2=5,001-10,000; 3=10,001-20,000; 4=20,001-40,000; 5=40,001-50,000; 6=50,001-100,000; 7=100,001 and more; 8=Capital",Wording stable across waves
y2020,TAMCIUD,urban_rural,Sociodemographic,,Size of city or town [Classified by interviewer/sampling frame],"1=Up to 5,000; 2=5,001-10,000; 3=10,001-20,000; 4=20,001-40,000; 5=40,001-50,000; 6=50,001-100,000; 7=100,001 and more; 8=Capital",Wording stable across waves
y2023,TAMCIUD,urban_rural,Sociodemographic,,Size of city or town [Classified by interviewer/sampling frame],"1=Up to 5,000; 2=5,001-10,000; 3=10,001-20,000; 4=20,001-40,000; 5=40,001-50,000; 6=50,001-100,000; 7=100,001 and more; 8=Capital",Wording stable across waves
y2024,TAMCIUD,urban_rural,Sociodemographic,,Size of city or town [Classified by interviewer/sampling frame],"1=Up to 5,000; 2=5,001-10,000; 3=10,001-20,000; 4=20,001-40,000; 5=40,001-50,000; 6=50,001-100,000; 7=100,001 and more; 8=Capital",Wording stable across waves
y1995,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y1996,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y1997,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y1998,pondera,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2000,WT,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2001,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2002,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2003,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2004,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2005,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2006,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2007,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2008,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2009,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2010,wt,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2011,WT,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2013,WT,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2015,WT,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2016,WT,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2017,WT,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2018,WT,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
y2020,WT,weight,Survey Administration,,Survey weight [Computed by Latinobarometro based on sample design],Continuous (mean approximately 1),Wording stable across waves
